user_id,product_id,action,timestamp,category
90,68,add_to_cart,2026-04-21 21:39:01.301073,Audio
90,100,review,2026-04-21 21:39:01.301078,Storage
90,32,purchase,2026-04-21 21:39:01.301083,Audio
90,15,add_to_cart,2026-04-21 21:39:01.301089,Laptop
90,54,add_to_cart,2026-04-21 21:39:01.301096,Audio
90,25,purchase,2026-04-21 21:39:02.301089,Accessories
90,20,purchase,2026-04-21 21:39:02.301096,Audio
91,27,view,2026-04-21 21:38:59.301105,Accessories
91,61,view,2026-04-21 21:38:59.301111,Monitor
91,91,view,2026-04-21 21:38:59.301116,Laptop
91,42,view,2026-04-21 21:38:59.301123,Monitor
91,49,view,2026-04-21 21:38:59.301130,Laptop
91,69,view,2026-04-21 21:38:59.301136,Accessories
91,87,search,2026-04-21 21:38:59.301141,Accessories
91,83,view,2026-04-21 21:38:59.301146,Storage
91,62,view,2026-04-21 21:38:59.301151,Accessories
91,53,purchase,2026-04-21 21:39:00.301105,Storage
91,95,click,2026-04-21 21:39:00.301111,Audio
91,18,click,2026-04-21 21:39:00.301116,Audio
91,85,click,2026-04-21 21:39:00.301123,Audio
91,41,click,2026-04-21 21:39:00.301130,Storage
91,44,wishlist,2026-04-21 21:39:00.301136,Laptop
91,99,view,2026-04-21 21:39:00.301141,Monitor
91,89,purchase,2026-04-21 21:39:00.301146,Monitor
91,25,click,2026-04-21 21:39:00.301151,Accessories
91,65,review,2026-04-21 21:39:01.301105,Laptop
91,94,add_to_cart,2026-04-21 21:39:01.301111,Laptop
91,67,add_to_cart,2026-04-21 21:39:01.301116,Monitor
91,62,add_to_cart,2026-04-21 21:39:01.301123,Accessories
91,23,add_to_cart,2026-04-21 21:39:01.301130,Storage
91,70,purchase,2026-04-21 21:39:01.301136,Monitor
91,93,click,2026-04-21 21:39:01.301141,Storage
91,34,review,2026-04-21 21:39:01.301146,Audio
91,32,add_to_cart,2026-04-21 21:39:01.301151,Audio
91,27,purchase,2026-04-21 21:39:02.301116,Accessories
92,39,view,2026-04-21 21:38:59.301157,Storage
92,91,search,2026-04-21 21:38:59.301163,Laptop
92,63,view,2026-04-21 21:38:59.301168,Monitor
92,72,search,2026-04-21 21:38:59.301174,Storage
92,16,search,2026-04-21 21:38:59.301181,Audio
92,49,view,2026-04-21 21:38:59.301188,Laptop
92,38,view,2026-04-21 21:38:59.301194,Audio
92,29,click,2026-04-21 21:39:00.301157,Laptop
92,27,view,2026-04-21 21:39:00.301163,Accessories
92,41,purchase,2026-04-21 21:39:00.301168,Storage
92,93,view,2026-04-21 21:39:00.301174,Storage
92,74,view,2026-04-21 21:39:00.301181,Monitor
92,51,click,2026-04-21 21:39:00.301188,Monitor
92,6,click,2026-04-21 21:39:00.301194,Storage
92,39,add_to_cart,2026-04-21 21:39:01.301157,Storage
92,89,click,2026-04-21 21:39:01.301163,Monitor
92,62,review,2026-04-21 21:39:01.301168,Accessories
92,36,click,2026-04-21 21:39:01.301174,Laptop
92,87,click,2026-04-21 21:39:01.301181,Accessories
92,45,add_to_cart,2026-04-21 21:39:01.301188,Audio
92,37,remove_from_cart,2026-04-21 21:39:01.301194,Storage
93,57,search,2026-04-21 21:38:59.301200,Audio
93,62,view,2026-04-21 21:38:59.301205,Accessories
93,35,view,2026-04-21 21:38:59.301211,Accessories
93,18,search,2026-04-21 21:38:59.301216,Audio
93,84,view,2026-04-21 21:39:00.301200,Laptop
93,28,purchase,2026-04-21 21:39:00.301205,Audio
93,72,click,2026-04-21 21:39:00.301211,Storage
93,14,view,2026-04-21 21:39:00.301216,Laptop
93,33,click,2026-04-21 21:39:01.301200,Storage
93,26,review,2026-04-21 21:39:01.301205,Laptop
93,90,add_to_cart,2026-04-21 21:39:01.301211,Accessories
93,79,click,2026-04-21 21:39:01.301216,Laptop
94,7,view,2026-04-21 21:38:59.301223,Audio
94,82,view,2026-04-21 21:38:59.301230,Monitor
94,53,view,2026-04-21 21:38:59.301235,Storage
94,88,view,2026-04-21 21:38:59.301242,Storage
94,21,view,2026-04-21 21:38:59.301250,Audio
94,62,view,2026-04-21 21:38:59.301256,Accessories
94,86,click,2026-04-21 21:39:00.301223,Accessories
94,30,click,2026-04-21 21:39:00.301230,Monitor
94,43,click,2026-04-21 21:39:00.301235,Accessories
94,99,click,2026-04-21 21:39:00.301242,Monitor
94,53,click,2026-04-21 21:39:00.301250,Storage
94,84,wishlist,2026-04-21 21:39:00.301256,Laptop
94,68,remove_from_cart,2026-04-21 21:39:01.301223,Audio
94,7,remove_from_cart,2026-04-21 21:39:01.301230,Audio
94,92,add_to_cart,2026-04-21 21:39:01.301235,Monitor
94,18,add_to_cart,2026-04-21 21:39:01.301242,Audio
94,84,add_to_cart,2026-04-21 21:39:01.301250,Laptop
94,26,purchase,2026-04-21 21:39:01.301256,Laptop
94,61,purchase,2026-04-21 21:39:02.301235,Monitor
94,1,purchase,2026-04-21 21:39:02.301242,Storage
95,37,search,2026-04-21 21:38:59.301262,Storage
95,84,view,2026-04-21 21:38:59.301268,Laptop
95,93,view,2026-04-21 21:38:59.301275,Storage
95,23,view,2026-04-21 21:38:59.301280,Storage
95,24,view,2026-04-21 21:38:59.301286,Accessories
95,2,view,2026-04-21 21:38:59.301292,Monitor
95,43,view,2026-04-21 21:38:59.301299,Accessories
95,83,view,2026-04-21 21:39:00.301262,Storage
95,74,click,2026-04-21 21:39:00.301268,Monitor
95,5,purchase,2026-04-21 21:39:00.301275,Monitor
95,5,wishlist,2026-04-21 21:39:00.301280,Monitor
95,96,wishlist,2026-04-21 21:39:00.301286,Monitor
95,39,click,2026-04-21 21:39:00.301292,Storage
95,37,click,2026-04-21 21:39:00.301299,Storage
95,8,click,2026-04-21 21:39:01.301262,Monitor
95,30,add_to_cart,2026-04-21 21:39:01.301268,Monitor
95,23,review,2026-04-21 21:39:01.301275,Storage
95,51,purchase,2026-04-21 21:39:01.301280,Monitor
95,38,purchase,2026-04-21 21:39:01.301286,Audio
95,73,add_to_cart,2026-04-21 21:39:01.301292,Storage
95,59,add_to_cart,2026-04-21 21:39:01.301299,Accessories
95,69,purchase,2026-04-21 21:39:02.301268,Accessories
95,78,purchase,2026-04-21 21:39:02.301292,Laptop
95,83,purchase,2026-04-21 21:39:02.301299,Storage
96,65,view,2026-04-21 21:38:59.301307,Laptop
96,15,view,2026-04-21 21:38:59.301315,Laptop
96,59,view,2026-04-21 21:38:59.301321,Accessories
96,24,view,2026-04-21 21:38:59.301327,Accessories
96,38,search,2026-04-21 21:38:59.301332,Audio
96,23,view,2026-04-21 21:38:59.301338,Storage
96,55,view,2026-04-21 21:38:59.301346,Monitor
96,52,view,2026-04-21 21:38:59.301353,Accessories
96,62,view,2026-04-21 21:38:59.301359,Accessories
96,34,view,2026-04-21 21:38:59.301365,Audio
96,60,click,2026-04-21 21:39:00.301307,Audio
96,43,click,2026-04-21 21:39:00.301315,Accessories
96,83,purchase,2026-04-21 21:39:00.301321,Storage
96,2,purchase,2026-04-21 21:39:00.301327,Monitor
96,73,view,2026-04-21 21:39:00.301332,Storage
96,79,click,2026-04-21 21:39:00.301338,Laptop
96,66,wishlist,2026-04-21 21:39:00.301346,Audio
96,86,click,2026-04-21 21:39:00.301353,Accessories
96,42,click,2026-04-21 21:39:00.301359,Monitor
96,50,click,2026-04-21 21:39:00.301365,Audio
96,35,remove_from_cart,2026-04-21 21:39:01.301307,Accessories
96,21,remove_from_cart,2026-04-21 21:39:01.301315,Audio
96,33,review,2026-04-21 21:39:01.301321,Storage
96,95,review,2026-04-21 21:39:01.301327,Audio
96,87,click,2026-04-21 21:39:01.301332,Accessories
96,82,remove_from_cart,2026-04-21 21:39:01.301338,Monitor
96,42,purchase,2026-04-21 21:39:01.301346,Monitor
96,13,add_to_cart,2026-04-21 21:39:01.301353,Laptop
96,32,remove_from_cart,2026-04-21 21:39:01.301359,Audio
96,31,add_to_cart,2026-04-21 21:39:01.301365,Accessories
96,24,purchase,2026-04-21 21:39:02.301353,Accessories
96,58,purchase,2026-04-21 21:39:02.301365,Audio
97,39,search,2026-04-21 21:38:59.301373,Storage
97,2,view,2026-04-21 21:38:59.301380,Monitor
97,89,search,2026-04-21 21:38:59.301386,Monitor
97,16,view,2026-04-21 21:38:59.301392,Audio
97,52,view,2026-04-21 21:38:59.301404,Accessories
97,99,view,2026-04-21 21:38:59.301410,Monitor
97,82,view,2026-04-21 21:38:59.301415,Monitor
97,75,view,2026-04-21 21:39:00.301373,Storage
97,34,click,2026-04-21 21:39:00.301380,Audio
97,31,view,2026-04-21 21:39:00.301386,Accessories
97,60,purchase,2026-04-21 21:39:00.301392,Audio
97,88,click,2026-04-21 21:39:00.301404,Storage
97,40,purchase,2026-04-21 21:39:00.301410,Audio
97,38,click,2026-04-21 21:39:00.301415,Audio
97,93,click,2026-04-21 21:39:01.301373,Storage
97,84,add_to_cart,2026-04-21 21:39:01.301380,Laptop
97,8,click,2026-04-21 21:39:01.301386,Monitor
97,40,review,2026-04-21 21:39:01.301392,Audio
97,65,remove_from_cart,2026-04-21 21:39:01.301404,Laptop
97,89,review,2026-04-21 21:39:01.301410,Monitor
97,48,add_to_cart,2026-04-21 21:39:01.301415,Monitor
97,79,purchase,2026-04-21 21:39:02.301415,Laptop
98,18,view,2026-04-21 21:38:59.301423,Audio
98,96,view,2026-04-21 21:38:59.301429,Monitor
98,90,view,2026-04-21 21:38:59.301434,Accessories
98,86,view,2026-04-21 21:38:59.301440,Accessories
98,88,view,2026-04-21 21:38:59.301450,Storage
98,68,view,2026-04-21 21:38:59.301455,Audio
98,62,click,2026-04-21 21:39:00.301423,Accessories
98,78,wishlist,2026-04-21 21:39:00.301429,Laptop
98,71,wishlist,2026-04-21 21:39:00.301434,Monitor
98,28,click,2026-04-21 21:39:00.301440,Audio
98,97,click,2026-04-21 21:39:00.301450,Audio
98,58,click,2026-04-21 21:39:00.301455,Audio
98,20,remove_from_cart,2026-04-21 21:39:01.301423,Audio
98,48,purchase,2026-04-21 21:39:01.301429,Monitor
98,61,purchase,2026-04-21 21:39:01.301434,Monitor
98,98,add_to_cart,2026-04-21 21:39:01.301440,Accessories
98,77,remove_from_cart,2026-04-21 21:39:01.301450,Monitor
98,68,add_to_cart,2026-04-21 21:39:01.301455,Audio
98,91,purchase,2026-04-21 21:39:02.301455,Laptop
99,73,view,2026-04-21 21:38:59.301464,Storage
99,26,view,2026-04-21 21:38:59.301471,Laptop
99,22,view,2026-04-21 21:38:59.301477,Accessories
99,15,view,2026-04-21 21:38:59.301482,Laptop
99,75,view,2026-04-21 21:38:59.301490,Storage
99,58,view,2026-04-21 21:38:59.301496,Audio
99,66,view,2026-04-21 21:38:59.301501,Audio
99,8,view,2026-04-21 21:38:59.301507,Monitor
99,15,click,2026-04-21 21:39:00.301464,Laptop
99,74,click,2026-04-21 21:39:00.301471,Monitor
99,42,click,2026-04-21 21:39:00.301477,Monitor
99,88,wishlist,2026-04-21 21:39:00.301482,Storage
99,63,purchase,2026-04-21 21:39:00.301490,Monitor
99,8,click,2026-04-21 21:39:00.301496,Monitor
99,54,click,2026-04-21 21:39:00.301501,Audio
99,72,click,2026-04-21 21:39:00.301507,Storage
99,8,add_to_cart,2026-04-21 21:39:01.301464,Monitor
99,69,add_to_cart,2026-04-21 21:39:01.301471,Accessories
99,67,remove_from_cart,2026-04-21 21:39:01.301477,Monitor
99,27,purchase,2026-04-21 21:39:01.301482,Accessories
99,12,review,2026-04-21 21:39:01.301490,Storage
99,59,add_to_cart,2026-04-21 21:39:01.301496,Accessories
99,59,remove_from_cart,2026-04-21 21:39:01.301501,Accessories
99,60,add_to_cart,2026-04-21 21:39:01.301507,Audio
99,71,purchase,2026-04-21 21:39:02.301464,Monitor
100,3,view,2026-04-21 21:38:59.301515,Accessories
100,96,view,2026-04-21 21:38:59.301520,Monitor
100,55,view,2026-04-21 21:38:59.301529,Monitor
100,8,view,2026-04-21 21:38:59.301536,Monitor
100,37,view,2026-04-21 21:38:59.301541,Storage
100,99,view,2026-04-21 21:38:59.301548,Monitor
100,54,view,2026-04-21 21:38:59.301553,Audio
100,51,purchase,2026-04-21 21:39:00.301515,Monitor
100,28,click,2026-04-21 21:39:00.301520,Audio
100,45,click,2026-04-21 21:39:00.301529,Audio
100,9,click,2026-04-21 21:39:00.301536,Monitor
100,53,click,2026-04-21 21:39:00.301541,Storage
100,83,click,2026-04-21 21:39:00.301548,Storage
100,48,purchase,2026-04-21 21:39:00.301553,Monitor
100,33,review,2026-04-21 21:39:01.301515,Storage
100,75,add_to_cart,2026-04-21 21:39:01.301520,Storage
100,90,add_to_cart,2026-04-21 21:39:01.301529,Accessories
100,61,add_to_cart,2026-04-21 21:39:01.301536,Monitor
100,24,add_to_cart,2026-04-21 21:39:01.301541,Accessories
100,94,remove_from_cart,2026-04-21 21:39:01.301548,Laptop
100,49,review,2026-04-21 21:39:01.301553,Laptop
100,10,purchase,2026-04-21 21:39:02.301520,Laptop
100,9,purchase,2026-04-21 21:39:02.301529,Monitor
100,99,purchase,2026-04-21 21:39:02.301541,Monitor
101,49,view,2026-04-21 21:38:59.301559,Laptop
101,70,view,2026-04-21 21:38:59.301565,Monitor
101,16,search,2026-04-21 21:38:59.301572,Audio
101,68,view,2026-04-21 21:38:59.301577,Audio
101,1,view,2026-04-21 21:38:59.301583,Storage
101,60,search,2026-04-21 21:38:59.301589,Audio
101,55,view,2026-04-21 21:38:59.301594,Monitor
101,32,view,2026-04-21 21:38:59.301600,Audio
101,36,view,2026-04-21 21:38:59.301605,Laptop
101,5,view,2026-04-21 21:38:59.301612,Monitor
101,11,wishlist,2026-04-21 21:39:00.301559,Audio
101,18,purchase,2026-04-21 21:39:00.301565,Audio
101,23,view,2026-04-21 21:39:00.301572,Storage
101,17,wishlist,2026-04-21 21:39:00.301577,Accessories
101,97,click,2026-04-21 21:39:00.301583,Audio
101,87,view,2026-04-21 21:39:00.301589,Accessories
101,69,click,2026-04-21 21:39:00.301594,Accessories
101,59,click,2026-04-21 21:39:00.301600,Accessories
101,25,click,2026-04-21 21:39:00.301605,Accessories
101,85,click,2026-04-21 21:39:00.301612,Audio
101,88,purchase,2026-04-21 21:39:01.301559,Storage
101,84,review,2026-04-21 21:39:01.301565,Laptop
101,69,click,2026-04-21 21:39:01.301572,Accessories
101,94,purchase,2026-04-21 21:39:01.301577,Laptop
101,3,remove_from_cart,2026-04-21 21:39:01.301583,Accessories
101,93,click,2026-04-21 21:39:01.301589,Storage
101,49,add_to_cart,2026-04-21 21:39:01.301594,Laptop
101,45,remove_from_cart,2026-04-21 21:39:01.301600,Audio
101,93,remove_from_cart,2026-04-21 21:39:01.301605,Storage
101,54,add_to_cart,2026-04-21 21:39:01.301612,Audio
101,79,purchase,2026-04-21 21:39:02.301612,Laptop
102,27,view,2026-04-21 21:38:59.301619,Accessories
102,5,view,2026-04-21 21:38:59.301624,Monitor
102,91,view,2026-04-21 21:38:59.301629,Laptop
102,9,click,2026-04-21 21:39:00.301619,Monitor
102,58,click,2026-04-21 21:39:00.301624,Audio
102,7,purchase,2026-04-21 21:39:00.301629,Audio
102,13,remove_from_cart,2026-04-21 21:39:01.301619,Laptop
102,77,add_to_cart,2026-04-21 21:39:01.301624,Monitor
102,32,review,2026-04-21 21:39:01.301629,Audio
103,57,view,2026-04-21 21:38:59.301636,Audio
103,97,view,2026-04-21 21:38:59.301641,Audio
103,65,view,2026-04-21 21:38:59.301646,Laptop
103,30,wishlist,2026-04-21 21:39:00.301636,Monitor
103,100,click,2026-04-21 21:39:00.301641,Storage
103,38,click,2026-04-21 21:39:00.301646,Audio
103,70,purchase,2026-04-21 21:39:01.301636,Monitor
103,8,remove_from_cart,2026-04-21 21:39:01.301641,Monitor
103,30,remove_from_cart,2026-04-21 21:39:01.301646,Monitor
104,77,view,2026-04-21 21:38:59.301653,Monitor
104,31,search,2026-04-21 21:38:59.301658,Accessories
104,67,view,2026-04-21 21:38:59.301663,Monitor
104,36,search,2026-04-21 21:38:59.301668,Laptop
104,95,view,2026-04-21 21:38:59.301674,Audio
104,55,view,2026-04-21 21:38:59.301679,Monitor
104,45,view,2026-04-21 21:38:59.301686,Audio
104,41,view,2026-04-21 21:38:59.301695,Storage
104,99,click,2026-04-21 21:39:00.301653,Monitor
104,39,view,2026-04-21 21:39:00.301658,Storage
104,29,purchase,2026-04-21 21:39:00.301663,Laptop
104,8,view,2026-04-21 21:39:00.301668,Monitor
104,23,click,2026-04-21 21:39:00.301674,Storage
104,72,purchase,2026-04-21 21:39:00.301679,Storage
104,83,click,2026-04-21 21:39:00.301686,Storage
104,90,click,2026-04-21 21:39:00.301695,Accessories
104,87,add_to_cart,2026-04-21 21:39:01.301653,Accessories
104,19,click,2026-04-21 21:39:01.301658,Monitor
104,53,review,2026-04-21 21:39:01.301663,Storage
104,72,click,2026-04-21 21:39:01.301668,Storage
104,81,add_to_cart,2026-04-21 21:39:01.301674,Accessories
104,64,review,2026-04-21 21:39:01.301679,Audio
104,86,add_to_cart,2026-04-21 21:39:01.301686,Accessories
104,54,add_to_cart,2026-04-21 21:39:01.301695,Audio
104,49,purchase,2026-04-21 21:39:02.301686,Laptop
105,39,view,2026-04-21 21:38:59.301702,Storage
105,61,view,2026-04-21 21:38:59.301707,Monitor
105,91,search,2026-04-21 21:38:59.301713,Laptop
105,72,view,2026-04-21 21:38:59.301719,Storage
105,18,view,2026-04-21 21:38:59.301725,Audio
105,27,search,2026-04-21 21:38:59.301732,Accessories
105,58,view,2026-04-21 21:38:59.301738,Audio
105,25,view,2026-04-21 21:38:59.301745,Accessories
105,87,view,2026-04-21 21:38:59.301751,Accessories
105,49,click,2026-04-21 21:39:00.301702,Laptop
105,31,click,2026-04-21 21:39:00.301707,Accessories
105,19,view,2026-04-21 21:39:00.301713,Monitor
105,53,click,2026-04-21 21:39:00.301719,Storage
105,50,click,2026-04-21 21:39:00.301725,Audio
105,43,view,2026-04-21 21:39:00.301732,Accessories
105,48,click,2026-04-21 21:39:00.301738,Monitor
105,7,purchase,2026-04-21 21:39:00.301745,Audio
105,78,wishlist,2026-04-21 21:39:00.301751,Laptop
105,24,remove_from_cart,2026-04-21 21:39:01.301702,Accessories
105,29,add_to_cart,2026-04-21 21:39:01.301707,Laptop
105,60,click,2026-04-21 21:39:01.301713,Audio
105,54,add_to_cart,2026-04-21 21:39:01.301719,Audio
105,32,add_to_cart,2026-04-21 21:39:01.301725,Audio
105,83,click,2026-04-21 21:39:01.301732,Storage
105,12,add_to_cart,2026-04-21 21:39:01.301738,Storage
105,35,review,2026-04-21 21:39:01.301745,Accessories
105,78,purchase,2026-04-21 21:39:01.301751,Laptop
105,72,purchase,2026-04-21 21:39:02.301719,Storage
105,69,purchase,2026-04-21 21:39:02.301738,Accessories
106,25,view,2026-04-21 21:38:59.301759,Accessories
106,72,view,2026-04-21 21:38:59.301766,Storage
106,43,view,2026-04-21 21:38:59.301772,Accessories
106,98,click,2026-04-21 21:39:00.301759,Accessories
106,28,purchase,2026-04-21 21:39:00.301766,Audio
106,39,click,2026-04-21 21:39:00.301772,Storage
106,76,add_to_cart,2026-04-21 21:39:01.301759,Accessories
106,62,review,2026-04-21 21:39:01.301766,Accessories
106,2,remove_from_cart,2026-04-21 21:39:01.301772,Monitor
106,93,purchase,2026-04-21 21:39:02.301759,Storage
107,95,view,2026-04-21 21:38:59.301779,Audio
107,32,view,2026-04-21 21:38:59.301784,Audio
107,27,view,2026-04-21 21:38:59.301790,Accessories
107,42,view,2026-04-21 21:38:59.301796,Monitor
107,60,view,2026-04-21 21:38:59.301801,Audio
107,40,search,2026-04-21 21:38:59.301806,Audio
107,16,click,2026-04-21 21:39:00.301779,Audio
107,90,wishlist,2026-04-21 21:39:00.301784,Accessories
107,51,purchase,2026-04-21 21:39:00.301790,Monitor
107,100,click,2026-04-21 21:39:00.301796,Storage
107,69,wishlist,2026-04-21 21:39:00.301801,Accessories
107,34,view,2026-04-21 21:39:00.301806,Audio
107,96,remove_from_cart,2026-04-21 21:39:01.301779,Monitor
107,78,purchase,2026-04-21 21:39:01.301784,Laptop
107,31,review,2026-04-21 21:39:01.301790,Accessories
107,37,add_to_cart,2026-04-21 21:39:01.301796,Storage
107,84,purchase,2026-04-21 21:39:01.301801,Laptop
107,47,click,2026-04-21 21:39:01.301806,Storage
108,13,view,2026-04-21 21:38:59.301812,Laptop
108,27,search,2026-04-21 21:38:59.301820,Accessories
108,6,view,2026-04-21 21:38:59.301825,Storage
108,19,view,2026-04-21 21:38:59.301830,Monitor
108,75,view,2026-04-21 21:38:59.301835,Storage
108,38,view,2026-04-21 21:38:59.301840,Audio
108,30,search,2026-04-21 21:38:59.301845,Monitor
108,64,view,2026-04-21 21:38:59.301852,Audio
108,44,view,2026-04-21 21:38:59.301859,Laptop
108,93,view,2026-04-21 21:38:59.301864,Storage
108,93,wishlist,2026-04-21 21:39:00.301812,Storage
108,48,view,2026-04-21 21:39:00.301820,Monitor
108,73,wishlist,2026-04-21 21:39:00.301825,Storage
108,3,purchase,2026-04-21 21:39:00.301830,Accessories
108,75,click,2026-04-21 21:39:00.301835,Storage
108,20,wishlist,2026-04-21 21:39:00.301840,Audio
108,49,view,2026-04-21 21:39:00.301845,Laptop
108,71,click,2026-04-21 21:39:00.301852,Monitor
108,33,purchase,2026-04-21 21:39:00.301859,Storage
108,83,wishlist,2026-04-21 21:39:00.301864,Storage
108,61,purchase,2026-04-21 21:39:01.301812,Monitor
108,41,click,2026-04-21 21:39:01.301820,Storage
108,29,purchase,2026-04-21 21:39:01.301825,Laptop
108,34,review,2026-04-21 21:39:01.301830,Audio
108,93,add_to_cart,2026-04-21 21:39:01.301835,Storage
108,26,purchase,2026-04-21 21:39:01.301840,Laptop
108,73,click,2026-04-21 21:39:01.301845,Storage
108,84,remove_from_cart,2026-04-21 21:39:01.301852,Laptop
108,98,review,2026-04-21 21:39:01.301859,Accessories
108,95,purchase,2026-04-21 21:39:01.301864,Audio
109,22,view,2026-04-21 21:38:59.301870,Accessories
109,18,view,2026-04-21 21:38:59.301876,Audio
109,24,view,2026-04-21 21:38:59.301882,Accessories
109,68,view,2026-04-21 21:38:59.301887,Audio
109,98,view,2026-04-21 21:38:59.301894,Accessories
109,30,view,2026-04-21 21:38:59.301901,Monitor
109,2,view,2026-04-21 21:38:59.301906,Monitor
109,48,view,2026-04-21 21:38:59.301911,Monitor
109,86,view,2026-04-21 21:38:59.301916,Accessories
109,63,view,2026-04-21 21:38:59.301922,Monitor
109,94,wishlist,2026-04-21 21:39:00.301870,Laptop
109,93,click,2026-04-21 21:39:00.301876,Storage
109,70,wishlist,2026-04-21 21:39:00.301882,Monitor
109,5,click,2026-04-21 21:39:00.301887,Monitor
109,1,click,2026-04-21 21:39:00.301894,Storage
109,9,purchase,2026-04-21 21:39:00.301901,Monitor
109,28,click,2026-04-21 21:39:00.301906,Audio
109,8,wishlist,2026-04-21 21:39:00.301911,Monitor
109,79,purchase,2026-04-21 21:39:00.301916,Laptop
109,3,purchase,2026-04-21 21:39:00.301922,Accessories
109,46,purchase,2026-04-21 21:39:01.301870,Monitor
109,70,remove_from_cart,2026-04-21 21:39:01.301876,Monitor
109,83,purchase,2026-04-21 21:39:01.301882,Storage
109,10,add_to_cart,2026-04-21 21:39:01.301887,Laptop
109,53,add_to_cart,2026-04-21 21:39:01.301894,Storage
109,91,review,2026-04-21 21:39:01.301901,Laptop
109,65,remove_from_cart,2026-04-21 21:39:01.301906,Laptop
109,80,purchase,2026-04-21 21:39:01.301911,Accessories
109,62,review,2026-04-21 21:39:01.301916,Accessories
109,1,review,2026-04-21 21:39:01.301922,Storage
109,86,purchase,2026-04-21 21:39:02.301887,Accessories
109,18,purchase,2026-04-21 21:39:02.301894,Audio
110,3,view,2026-04-21 21:38:59.301929,Accessories
110,37,view,2026-04-21 21:38:59.301937,Storage
110,87,view,2026-04-21 21:38:59.301943,Accessories
110,13,view,2026-04-21 21:38:59.301948,Laptop
110,80,view,2026-04-21 21:38:59.301955,Accessories
110,35,search,2026-04-21 21:38:59.301960,Accessories
110,52,search,2026-04-21 21:38:59.301965,Accessories
110,90,view,2026-04-21 21:38:59.301970,Accessories
110,11,view,2026-04-21 21:38:59.301977,Audio
110,68,click,2026-04-21 21:39:00.301929,Audio
110,3,click,2026-04-21 21:39:00.301937,Accessories
110,56,purchase,2026-04-21 21:39:00.301943,Storage
110,68,click,2026-04-21 21:39:00.301948,Audio
110,68,click,2026-04-21 21:39:00.301955,Audio
110,51,view,2026-04-21 21:39:00.301960,Monitor
110,59,view,2026-04-21 21:39:00.301965,Accessories
110,29,click,2026-04-21 21:39:00.301970,Laptop
110,84,purchase,2026-04-21 21:39:00.301977,Laptop
110,93,add_to_cart,2026-04-21 21:39:01.301929,Storage
110,65,add_to_cart,2026-04-21 21:39:01.301937,Laptop
110,23,review,2026-04-21 21:39:01.301943,Storage
110,20,add_to_cart,2026-04-21 21:39:01.301948,Audio
110,33,remove_from_cart,2026-04-21 21:39:01.301955,Storage
110,11,click,2026-04-21 21:39:01.301960,Audio
110,73,click,2026-04-21 21:39:01.301965,Storage
110,39,remove_from_cart,2026-04-21 21:39:01.301970,Storage
110,84,review,2026-04-21 21:39:01.301977,Laptop
110,36,purchase,2026-04-21 21:39:02.301929,Laptop
110,31,purchase,2026-04-21 21:39:02.301948,Accessories
111,52,view,2026-04-21 21:38:59.301983,Accessories
111,8,view,2026-04-21 21:38:59.301990,Monitor
111,22,view,2026-04-21 21:38:59.301997,Accessories
111,49,click,2026-04-21 21:39:00.301983,Laptop
111,82,wishlist,2026-04-21 21:39:00.301990,Monitor
111,11,purchase,2026-04-21 21:39:00.301997,Audio
111,49,add_to_cart,2026-04-21 21:39:01.301983,Laptop
111,2,purchase,2026-04-21 21:39:01.301990,Monitor
111,64,review,2026-04-21 21:39:01.301997,Audio
111,71,purchase,2026-04-21 21:39:02.301983,Monitor
112,43,view,2026-04-21 21:38:59.302003,Accessories
112,6,view,2026-04-21 21:38:59.302009,Storage
112,73,view,2026-04-21 21:38:59.302016,Storage
112,10,view,2026-04-21 21:38:59.302025,Laptop
112,85,view,2026-04-21 21:38:59.302032,Audio
112,3,search,2026-04-21 21:38:59.302037,Accessories
112,97,view,2026-04-21 21:38:59.302042,Audio
112,39,view,2026-04-21 21:38:59.302047,Storage
112,50,view,2026-04-21 21:38:59.302053,Audio
112,73,purchase,2026-04-21 21:39:00.302003,Storage
112,30,click,2026-04-21 21:39:00.302009,Monitor
112,61,purchase,2026-04-21 21:39:00.302016,Monitor
112,88,click,2026-04-21 21:39:00.302025,Storage
112,5,click,2026-04-21 21:39:00.302032,Monitor
112,27,view,2026-04-21 21:39:00.302037,Accessories
112,92,click,2026-04-21 21:39:00.302042,Monitor
112,21,click,2026-04-21 21:39:00.302047,Audio
112,87,click,2026-04-21 21:39:00.302053,Accessories
112,13,review,2026-04-21 21:39:01.302003,Laptop
112,28,add_to_cart,2026-04-21 21:39:01.302009,Audio
112,35,review,2026-04-21 21:39:01.302016,Accessories
112,36,add_to_cart,2026-04-21 21:39:01.302025,Laptop
112,23,add_to_cart,2026-04-21 21:39:01.302032,Storage
112,76,click,2026-04-21 21:39:01.302037,Accessories
112,51,remove_from_cart,2026-04-21 21:39:01.302042,Monitor
112,73,add_to_cart,2026-04-21 21:39:01.302047,Storage
112,70,add_to_cart,2026-04-21 21:39:01.302053,Monitor
112,70,purchase,2026-04-21 21:39:02.302025,Monitor
112,31,purchase,2026-04-21 21:39:02.302047,Accessories
113,97,view,2026-04-21 21:38:59.302062,Audio
113,93,view,2026-04-21 21:38:59.302067,Storage
113,45,view,2026-04-21 21:38:59.302073,Audio
113,30,view,2026-04-21 21:38:59.302078,Monitor
113,99,view,2026-04-21 21:38:59.302084,Monitor
